student_id,cohort_year,faculty,department,academic_career,programme,saqa_id,nqf_level,min_credits,min_years_to_complete,qualification_source,school_quintile,first_gen_flag,home_language_eal_flag,geographic_origin,nbt_academic_literacy,nbt_quantitative_literacy,nbt_mathematics,nsc_mathematics_pct,nsc_physical_science_pct,nsc_english_pct,matric_aggregate_pct,aps_score,nsfas_eligible_initial
SYN101628,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,0,1,urban,58.7,72.8,77.0,82.0,63.4,77.7,71.7,38,0
SYN101629,2023,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,4,0,0,urban,55.0,58.0,72.9,33.2,54.7,78.4,49.3,24,0
SYN101630,2021,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,0,1,urban,73.2,36.0,67.8,59.1,55.5,63.6,55.4,24,0
SYN101631,2022,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,0,urban,66.5,100.0,62.4,53.9,57.9,47.3,52.2,27,0
SYN101632,2022,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,1,urban,78.4,74.3,60.3,84.5,60.9,61.2,76.1,29,0
SYN101633,2021,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,0,0,urban,66.8,59.2,43.6,93.7,58.1,46.7,78.5,34,0
SYN101634,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,3,0,1,urban,61.8,56.7,44.0,66.1,64.0,69.8,69.8,35,1
SYN101635,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,2,0,1,urban,48.2,61.8,43.8,52.7,30.7,68.2,44.1,15,1
SYN101636,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,0,1,urban,64.5,68.1,37.5,43.1,79.2,69.3,63.2,32,0
SYN101637,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,2,0,1,urban,46.3,32.4,9.8,56.2,20.0,53.5,46.7,17,1
SYN101638,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,1,1,urban,70.9,89.6,65.6,75.1,55.0,68.1,64.7,27,0
SYN101639,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,3,0,1,urban,57.6,76.0,90.2,48.9,60.7,72.5,59.4,22,1
SYN101640,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,1,0,1,urban,47.1,60.2,47.6,46.0,75.3,52.7,62.9,27,1
SYN101641,2021,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,5,1,0,rural,54.6,71.0,54.6,58.4,63.6,66.0,62.7,32,0
SYN101642,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,0,0,urban,57.3,29.6,45.7,30.4,45.3,52.4,42.9,15,1
SYN101643,2021,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,5,0,0,rural,85.2,61.6,55.6,73.6,81.5,75.3,78.4,34,0
SYN101644,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,2,1,1,urban,32.0,47.3,56.9,45.1,54.5,82.6,62.4,19,0
SYN101645,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,5,1,0,urban,57.9,63.8,65.9,72.5,67.3,36.5,59.2,24,0
SYN101646,2021,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,1,1,0,rural,56.3,73.3,28.0,30.0,46.8,50.1,30.0,15,1
SYN101647,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,1,0,rural,58.8,73.1,39.9,54.4,87.7,50.4,60.9,22,0
SYN101648,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,0,0,urban,47.9,71.2,68.4,61.9,67.6,73.2,68.0,33,0
SYN101649,2021,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,4,0,0,urban,73.2,85.4,55.7,53.7,71.0,75.1,63.0,20,1
SYN101650,2023,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,5,0,0,urban,98.1,72.6,76.1,80.9,44.5,73.8,61.3,25,0
SYN101651,2021,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,0,urban,84.9,83.5,66.4,73.3,79.3,75.9,74.6,34,0
SYN101652,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,1,0,urban,70.9,69.0,55.5,73.2,65.8,52.3,66.4,26,0
SYN101653,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,1,1,1,urban,50.3,31.7,24.8,88.0,48.5,49.4,58.9,26,1
SYN101654,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,3,0,0,urban,56.4,46.5,54.1,93.6,77.3,83.3,81.9,39,0
SYN101655,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,0,1,urban,45.3,59.1,69.4,66.9,68.0,53.7,64.2,27,0
SYN101656,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,85.4,70.5,57.3,50.1,68.9,33.4,52.1,23,0
SYN101657,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,1,1,urban,73.0,62.4,50.9,55.1,60.4,78.8,67.1,28,0
SYN101658,2023,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,1,0,urban,77.4,81.9,39.9,65.4,53.3,73.3,65.2,37,1
SYN101659,2021,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,4,0,0,rural,66.6,76.7,43.2,59.9,56.0,42.0,56.9,27,0
SYN101660,2021,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,5,0,0,urban,70.1,61.3,61.0,88.8,55.7,92.5,75.8,33,0
SYN101661,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,0,0,urban,54.3,52.9,64.7,75.3,65.7,61.2,66.1,31,0
SYN101662,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,1,0,urban,77.5,56.1,47.4,96.9,48.3,58.8,69.9,29,0
SYN101663,2022,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,3,1,0,urban,49.7,58.0,30.3,78.5,58.5,51.6,57.6,22,1
SYN101664,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,rural,84.5,86.1,66.5,72.1,56.1,53.5,67.0,30,0
SYN101665,2022,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,3,1,1,urban,80.9,39.4,38.7,100.0,71.1,51.2,68.7,24,1
SYN101666,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,3,1,1,urban,72.6,60.2,31.6,24.1,56.6,58.8,45.2,18,0
SYN101667,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,0,urban,79.5,54.8,77.3,57.7,62.4,85.1,63.6,29,0
SYN101668,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,4,0,0,urban,68.3,74.3,52.2,28.8,68.7,49.8,52.8,22,0
SYN101669,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,0,urban,51.5,82.1,69.0,63.8,70.5,69.2,65.8,29,1
SYN101670,2022,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,5,0,1,rural,60.8,66.0,56.7,51.2,38.8,41.8,47.6,19,0
SYN101671,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,2,0,1,rural,52.2,31.9,55.2,79.0,78.0,50.7,65.6,26,1
SYN101672,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,5,0,0,urban,69.8,53.5,74.3,83.8,82.1,61.2,70.0,27,0
SYN101673,2021,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,4,0,0,rural,55.4,34.2,71.6,59.9,69.6,63.5,66.7,27,1
SYN101674,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,3,0,0,urban,60.3,49.3,69.2,52.9,63.4,32.0,41.9,24,1
SYN101675,2023,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,3,0,1,urban,52.5,49.2,66.8,65.4,66.2,59.7,67.9,26,1
SYN101676,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,3,0,1,urban,54.5,30.4,39.3,43.6,69.3,71.0,56.2,21,0
SYN101677,2021,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,5,0,0,urban,52.5,57.9,76.8,58.4,39.0,75.1,54.6,26,0
SYN101678,2021,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,5,0,0,urban,73.1,60.7,51.2,61.1,48.8,88.9,63.9,30,0
SYN101679,2021,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,4,0,0,urban,47.7,35.4,78.9,20.3,63.6,59.9,48.8,17,0
SYN101680,2023,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,3,1,1,urban,64.7,58.8,54.3,85.3,60.1,50.6,62.2,29,1
SYN101681,2021,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,urban,63.1,53.2,79.1,68.9,80.7,97.4,82.6,39,1
SYN101682,2022,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,3,0,0,rural,51.6,63.6,44.5,35.6,54.9,58.6,50.6,23,1
SYN101683,2023,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,4,0,0,rural,48.4,60.4,61.5,30.9,43.4,45.6,43.9,15,0
SYN101684,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,1,0,rural,39.6,76.9,62.3,62.0,28.8,59.1,45.6,15,1
SYN101685,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,1,0,1,rural,45.5,36.9,33.7,58.3,30.3,72.1,56.5,16,1
SYN101686,2021,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,3,0,0,urban,45.0,46.5,74.6,58.5,80.4,95.8,75.8,28,1
SYN101687,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,1,urban,62.5,31.6,62.0,48.5,75.3,42.8,51.9,23,0
SYN101688,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,3,1,0,urban,60.5,55.6,49.2,47.7,47.3,75.8,59.1,23,0
SYN101689,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,2,0,1,rural,59.9,51.1,59.1,67.0,29.0,44.3,45.6,20,1
SYN101690,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,1,0,urban,84.9,27.9,55.0,85.4,60.0,78.3,85.5,36,0
SYN101691,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,0,0,urban,66.0,54.1,82.1,58.2,79.6,65.9,77.0,30,0
SYN101692,2022,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,5,1,0,urban,85.5,66.3,48.7,62.8,51.6,66.2,58.8,23,0
SYN101693,2022,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,1,1,1,urban,56.3,37.4,15.2,54.7,30.2,60.4,40.6,18,1
SYN101694,2023,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,2,0,1,rural,55.1,56.3,59.3,66.9,44.0,71.8,56.3,21,1
SYN101695,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,3,1,1,rural,75.2,43.8,84.3,55.2,58.4,78.5,64.9,31,0
SYN101696,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,76.7,36.7,84.2,53.6,70.0,67.6,64.0,24,0
SYN101697,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,4,0,1,urban,54.2,53.2,57.5,67.0,43.7,64.4,60.4,22,1
SYN101698,2023,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,0,0,urban,77.4,66.5,72.8,68.7,33.8,53.2,50.8,21,0
SYN101699,2021,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,4,1,0,urban,54.5,59.1,56.7,61.1,87.0,61.2,69.3,32,1
SYN101700,2021,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,5,0,1,urban,72.5,69.6,52.0,58.7,68.5,53.1,57.1,26,0
SYN101701,2021,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,5,0,0,urban,77.8,48.0,73.2,54.9,64.9,58.3,69.5,26,0
SYN101702,2023,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,5,0,0,urban,100.0,74.5,54.3,70.3,75.1,72.5,75.1,34,1
SYN101703,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,4,0,0,rural,67.2,56.3,53.4,27.5,85.0,76.8,54.7,26,0
SYN101704,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,5,0,1,rural,54.6,73.0,78.5,73.5,61.3,97.7,72.9,33,0
SYN101705,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,4,0,1,urban,56.1,57.0,70.7,66.2,57.2,79.2,57.6,20,1
SYN101706,2022,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,3,1,0,urban,66.9,58.7,55.1,85.0,30.0,59.2,59.0,25,1
SYN101707,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,5,0,0,urban,67.5,74.4,64.2,88.5,46.3,43.8,61.3,28,0
SYN101708,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,4,0,0,urban,50.8,56.2,64.7,91.2,29.2,67.0,57.8,26,0
SYN101709,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,5,0,1,rural,88.1,78.3,71.1,55.9,80.8,89.9,74.9,32,0
SYN101710,2023,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,3,1,0,urban,51.3,52.7,35.7,61.0,29.9,61.8,49.5,21,1
SYN101711,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,1,0,rural,61.8,80.1,64.2,64.6,45.7,49.4,54.6,25,0
SYN101712,2021,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,3,1,1,urban,49.5,66.8,71.6,47.0,63.5,79.0,64.3,29,1
SYN101713,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,3,0,0,urban,58.4,70.6,54.7,58.9,53.3,63.5,62.6,28,1
SYN101714,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,2,1,1,urban,60.4,72.1,47.0,54.8,42.0,63.2,52.4,26,0
SYN101715,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,3,1,1,urban,36.9,42.2,57.9,66.4,45.6,52.9,64.2,35,0
SYN101716,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,5,1,0,urban,59.4,52.3,47.5,64.9,33.2,48.2,45.7,16,0
SYN101717,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,2,1,1,urban,62.9,44.7,18.4,61.8,31.3,61.9,52.1,18,1
SYN101718,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,1,0,1,rural,40.1,52.7,51.4,58.7,43.7,31.3,52.0,16,1
SYN101719,2021,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,3,0,1,urban,90.2,43.2,35.5,52.8,83.9,53.1,65.4,31,1
SYN101720,2021,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,4,0,1,urban,96.8,53.4,63.5,38.5,62.6,59.3,56.8,26,1
SYN101721,2022,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,4,0,0,rural,68.4,64.5,48.3,85.5,36.9,55.6,54.0,22,0
SYN101722,2023,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,1,1,urban,48.4,48.5,55.3,78.5,76.5,85.1,82.5,33,0
SYN101723,2021,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,5,0,0,urban,84.1,41.0,59.3,85.4,74.7,61.1,83.6,34,0
SYN101724,2023,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,4,1,1,urban,52.6,72.9,30.9,83.6,52.9,81.1,68.3,34,0
SYN101725,2021,Humanities,Department of Sociology,Undergraduate,BA Social Sciences,,7,360,3,HEQSF-standard,4,1,0,urban,76.2,49.4,67.8,64.0,49.1,64.9,59.0,29,0
SYN101726,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,2,1,1,rural,63.6,52.8,62.2,70.9,52.8,50.9,66.3,26,1
SYN101727,2021,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,5,0,0,urban,61.6,67.9,85.8,54.4,74.5,62.4,76.8,33,0
SYN101728,2023,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,3,0,0,urban,71.8,46.9,52.8,38.5,73.0,67.8,59.9,26,0
SYN101729,2022,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,4,0,0,urban,75.4,80.7,55.0,67.5,57.2,61.2,62.8,31,1
SYN101730,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,3,1,0,urban,32.6,89.2,56.3,72.5,28.2,57.2,56.7,20,1
SYN101731,2021,Humanities,Department of Language Studies,Undergraduate,BA Languages,,7,360,3,HEQSF-standard,4,0,0,urban,74.9,75.3,45.7,77.6,52.2,62.9,67.6,31,1
SYN101732,2023,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,3,0,1,urban,61.9,59.3,35.1,70.5,69.5,55.7,67.4,23,1
SYN101733,2022,Law,Department of Private Law,Undergraduate,Bachelor of Laws,110204,8,480,4,SAQA-verified,5,1,0,rural,43.6,63.5,65.6,69.4,67.7,59.3,63.8,23,0
SYN101734,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,0,0,urban,64.3,60.8,62.7,70.6,54.0,50.6,61.6,20,0
SYN101735,2021,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,5,0,1,urban,67.1,61.8,60.4,100.0,43.9,78.4,76.9,37,0
SYN101736,2023,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,3,1,1,urban,56.9,46.0,56.8,43.9,50.4,48.4,50.1,19,1
SYN101737,2023,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,1,0,1,rural,57.4,49.6,48.5,20.0,29.0,61.3,37.8,19,1
SYN101738,2022,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,5,1,0,rural,87.5,90.4,45.8,67.7,77.8,72.4,70.6,30,1
SYN101739,2023,Science,Department of Physics,Undergraduate,BSc Physics,,7,360,3,HEQSF-standard,3,1,1,urban,65.8,56.1,40.5,54.6,74.9,54.9,61.6,24,0
SYN101740,2022,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,5,0,0,urban,54.4,73.7,89.4,86.2,47.4,62.2,65.1,27,0
SYN101741,2022,Commerce,School of Management,Undergraduate,Higher Certificate in Management Development,96676,5,120,1,SAQA-verified,5,0,0,urban,69.3,50.9,71.8,68.7,79.1,56.0,61.7,25,0
SYN101742,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,3,0,0,urban,35.8,59.5,54.8,44.9,48.8,74.7,65.9,31,0
SYN101743,2023,Engineering,"Department of Electrical, Electronic and Computer Engineering",Undergraduate,BEng Electrical,,8,480,4,HEQSF-standard,3,1,0,urban,50.9,43.6,55.3,61.6,43.6,62.2,50.1,20,0
SYN101744,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,5,0,0,urban,75.6,61.5,53.8,48.1,63.9,69.1,50.8,17,0
SYN101745,2022,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,4,0,0,urban,59.5,60.2,41.3,67.1,61.7,48.3,58.3,24,1
SYN101746,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,5,0,0,urban,63.2,46.1,65.7,85.9,87.7,52.3,79.3,34,0
SYN101747,2023,Education,Department of Curriculum Studies,Undergraduate,BEd Foundation Phase,,7,480,4,HEQSF-standard,4,0,0,urban,65.2,40.6,48.0,87.0,57.7,73.6,77.0,31,0
SYN101748,2023,Science,Department of Computer Science and Informatics,Undergraduate,BSc Computer Science,,7,360,3,HEQSF-standard,3,0,1,urban,40.6,43.4,51.2,98.3,69.1,54.2,74.0,34,0
SYN101749,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,1,1,0,urban,29.7,37.7,19.2,51.4,27.2,38.8,44.7,18,1
SYN101750,2022,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,4,0,0,rural,65.7,56.8,62.2,91.8,61.7,59.5,80.7,38,1
SYN101751,2021,Health Sciences,School of Nursing,Undergraduate,BSc Nursing,,8,480,4,HEQSF-standard,4,0,0,rural,44.9,77.7,51.2,59.1,36.3,68.6,57.2,24,1
SYN101752,2022,Engineering,Department of Civil Engineering,Undergraduate,BEng Civil,,8,480,4,HEQSF-standard,3,0,0,rural,75.6,63.5,57.3,60.9,44.9,57.0,53.9,25,1
SYN101753,2021,Health Sciences,School of Health and Rehabilitation Sciences,Undergraduate,BSc Physiotherapy,,8,480,4,HEQSF-standard,3,0,1,urban,51.7,82.0,27.9,44.9,64.2,54.4,55.3,27,0
SYN101754,2022,Commerce,Department of Business Management,Undergraduate,Bachelor of Commerce,8543,7,536,5,SAQA-verified,1,0,1,urban,57.3,48.4,36.0,39.3,58.9,58.1,41.7,15,0
