enrollment_id,student_id,academic_year,year_of_study,faculty,module_code,module_session_type,early_wave_attendance_pct,early_wave_lms_logins,early_wave_submission_rate,mid_wave_attendance_pct,mid_wave_lms_logins,mid_wave_submission_rate,mid_wave_formative_avg,engagement_consistency_score,prerequisite_grade,final_mark,module_outcome,module_failure_label
9413801f,SYN101782,2027,6,Health Sciences,HEA402,semester2,51.2,4,0.5,49.6,4,0.42,47.5,0.88,65.0,81.8,Pass,0
283b4c35,SYN101782,2027,6,Health Sciences,HEA403,semester1,53.3,2,0.33,44.7,1,0.19,47.1,0.8,42.7,44.3,Fail,1
eeded99e,SYN101783,2022,1,Commerce,COM101,semester2,59.4,3,0.7,57.5,2,0.7,59.1,1.0,,100.0,Pass,0
05a12cb9,SYN101783,2022,1,Commerce,COM102,year,87.2,5,0.66,94.3,4,0.62,62.1,0.95,,84.3,Pass,0
519ab3a8,SYN101783,2022,1,Commerce,COM103,semester2,55.7,2,0.27,37.2,1,0.2,76.7,0.9,,100.0,Pass,0
327cbc69,SYN101783,2022,1,Commerce,COM104,semester1,37.5,3,0.43,24.0,1,0.37,53.8,0.91,,48.4,Fail,1
500bcfde,SYN101783,2022,1,Commerce,COM105,semester2,46.5,4,0.31,46.4,2,0.31,60.0,1.0,,83.3,Pass,0
3b18d70c,SYN101783,2023,2,Commerce,COM201,semester1,50.2,4,0.49,48.6,5,0.49,59.5,1.0,76.1,34.0,Fail,1
64066d2a,SYN101783,2023,2,Commerce,COM202,semester2,58.4,0,0.48,58.3,0,0.44,44.0,0.95,76.3,64.6,Pass,0
730a72d5,SYN101783,2023,2,Commerce,COM203,semester1,79.5,6,0.43,68.8,6,0.36,71.6,0.9,74.1,100.0,Pass,0
65b00cd2,SYN101783,2023,2,Commerce,COM204,semester1,42.7,4,0.47,39.7,7,0.45,63.3,0.97,54.3,70.2,Pass,0
1b98c70d,SYN101783,2023,2,Commerce,COM205,semester2,70.4,6,0.72,58.1,3,0.62,59.3,0.86,66.8,80.8,Pass,0
1483f3bb,SYN101783,2024,3,Commerce,COM301,semester1,81.0,10,0.58,75.4,7,0.56,61.5,0.98,52.6,96.3,Pass,0
a811ac1c,SYN101783,2024,3,Commerce,COM302,semester1,80.2,3,0.69,81.0,6,0.68,63.0,0.99,60.4,100.0,Pass,0
049b18d3,SYN101783,2024,3,Commerce,COM303,year,88.3,8,0.75,69.5,10,0.69,75.3,0.91,75.0,100.0,Pass,0
6f8a59b4,SYN101783,2024,3,Commerce,COM304,semester1,73.8,3,0.6,65.4,2,0.6,83.1,1.0,80.2,100.0,Pass,0
67e65fec,SYN101783,2025,4,Commerce,COM401,semester2,95.3,4,1.0,85.1,1,1.0,72.4,1.0,,93.4,Pass,0
5019e255,SYN101783,2025,4,Commerce,COM402,semester2,81.5,11,0.52,75.3,11,0.52,84.1,1.0,,99.2,Pass,0
8cc33c47,SYN101783,2025,4,Commerce,COM403,semester1,90.2,6,0.95,82.6,8,0.9,91.6,0.93,79.3,89.7,Pass,0
4767ec3f,SYN101783,2026,5,Commerce,COM401,semester2,85.2,0,0.87,73.5,0,0.77,56.9,0.86,70.8,100.0,Pass,0
6eff1155,SYN101783,2026,5,Commerce,COM402,semester2,58.6,5,0.56,46.8,6,0.47,99.0,0.88,93.1,100.0,Pass,0
2eb3b646,SYN101783,2026,5,Commerce,COM403,semester1,87.3,8,0.76,79.2,10,0.73,64.1,0.96,64.5,91.9,Pass,0
75155fa2,SYN101784,2021,1,Education,EDU101,year,44.0,3,0.29,47.5,1,0.29,50.7,1.0,,78.5,Pass,0
6ef678e4,SYN101784,2021,1,Education,EDU102,semester2,62.1,5,0.59,57.1,7,0.52,52.9,0.89,,88.0,Pass,0
e4d38a77,SYN101784,2021,1,Education,EDU103,semester1,52.8,4,0.56,31.7,1,0.38,64.1,0.75,,47.1,Fail,1
01889b13,SYN101784,2021,1,Education,EDU104,semester1,70.4,7,0.46,56.2,4,0.39,43.6,0.9,,67.5,Pass,0
5b64f158,SYN101784,2021,1,Education,EDU105,year,68.3,3,0.74,50.4,3,0.69,67.1,0.92,,80.2,Pass,0
76af53d9,SYN101784,2022,2,Education,EDU201,year,33.1,3,0.56,8.9,2,0.41,51.6,0.78,62.0,55.0,Pass,0
3eaf3dfc,SYN101784,2022,2,Education,EDU202,semester2,29.0,3,0.34,9.7,4,0.25,43.9,0.87,,71.3,Pass,0
3173f1ad,SYN101784,2022,2,Education,EDU203,semester1,59.6,3,0.31,44.6,0,0.19,66.6,0.82,63.1,82.8,Pass,0
c2c93739,SYN101784,2022,2,Education,EDU204,semester1,59.7,4,0.61,41.4,3,0.47,59.1,0.8,47.9,56.8,Pass,0
251b99e0,SYN101784,2022,2,Education,EDU205,semester2,56.2,7,0.59,41.0,5,0.45,77.2,0.79,,39.4,Fail,1
ec51bcf1,SYN101784,2023,3,Education,EDU301,semester2,35.7,4,0.44,27.8,4,0.33,45.7,0.84,44.8,23.1,Fail,1
cf3cfb2e,SYN101784,2023,3,Education,EDU302,semester1,67.7,5,0.65,46.8,7,0.49,51.6,0.78,,58.6,Pass,0
4ab44bc1,SYN101784,2023,3,Education,EDU303,semester1,47.5,2,0.34,37.3,3,0.29,33.3,0.93,75.9,61.3,Pass,0
593f94eb,SYN101784,2023,3,Education,EDU304,semester1,72.2,5,0.43,50.0,4,0.21,56.6,0.7,,56.4,Pass,0
78b44f18,SYN101784,2024,4,Education,EDU401,year,45.5,7,0.41,30.9,10,0.26,55.9,0.79,38.0,24.9,Fail,1
5b93f57e,SYN101784,2024,4,Education,EDU402,semester1,44.2,5,0.66,24.8,8,0.48,49.9,0.74,,63.6,Pass,0
a9f1911f,SYN101784,2024,4,Education,EDU403,semester1,39.3,3,0.28,19.2,6,0.12,62.5,0.76,,48.2,Fail,1
4c6a4c81,SYN101785,2023,1,Humanities,HUM101,semester2,48.3,2,0.3,30.7,4,0.18,57.2,0.83,,39.6,Fail,1
fe8402fa,SYN101785,2023,1,Humanities,HUM102,semester2,31.2,3,0.5,30.4,0,0.48,56.5,0.98,,78.3,Pass,0
c14cd1fc,SYN101785,2023,1,Humanities,HUM103,semester1,67.3,4,0.55,67.6,4,0.55,63.5,1.0,,81.6,Pass,0
08531b87,SYN101785,2023,1,Humanities,HUM104,year,78.8,5,0.62,69.6,3,0.6,46.9,0.96,,78.8,Pass,0
05f6b5e7,SYN101785,2023,1,Humanities,HUM105,semester2,65.2,3,0.64,67.8,0,0.6,46.8,0.94,,31.6,Fail,1
54819026,SYN101785,2024,2,Humanities,HUM201,semester2,72.7,9,0.55,57.7,9,0.47,72.9,0.89,,73.8,Pass,0
a16936b5,SYN101785,2024,2,Humanities,HUM202,semester2,36.3,2,0.54,23.1,4,0.43,71.5,0.84,60.1,64.1,Pass,0
12aaf2c3,SYN101785,2024,2,Humanities,HUM203,semester2,37.7,1,0.44,39.7,4,0.41,62.0,0.97,55.9,84.6,Pass,0
5d7b84f2,SYN101785,2024,2,Humanities,HUM204,semester2,58.8,3,0.43,52.6,0,0.35,57.9,0.88,,76.0,Pass,0
ffb8b5af,SYN101785,2024,2,Humanities,HUM205,semester1,64.7,4,0.63,61.5,1,0.63,61.5,1.0,60.6,73.3,Pass,0
ca9ef245,SYN101786,2022,1,Humanities,HUM101,year,31.9,6,0.22,27.2,6,0.16,41.2,0.92,,16.1,Fail,1
2bfbcbaf,SYN101786,2022,1,Humanities,HUM102,year,59.0,2,0.39,64.7,3,0.38,36.6,1.0,,15.1,Fail,1
7f21d9fd,SYN101786,2022,1,Humanities,HUM103,semester2,11.3,3,0.29,0.0,1,0.22,31.0,0.9,,41.0,Fail,1
5955c521,SYN101786,2022,1,Humanities,HUM104,semester2,46.3,5,0.36,42.1,3,0.32,34.1,0.95,,34.1,Fail,1
ccc4de79,SYN101786,2022,1,Humanities,HUM105,semester1,37.1,6,0.46,13.3,4,0.31,35.3,0.77,,58.7,Pass,0
da2615d5,SYN101787,2021,1,Engineering,ENG101,year,92.6,8,0.96,75.3,7,0.87,66.2,0.87,,100.0,Pass,0
20c48d51,SYN101787,2021,1,Engineering,ENG102,semester1,92.8,6,0.87,91.3,3,0.84,95.7,0.96,,100.0,Pass,0
de1a8cc1,SYN101787,2021,1,Engineering,ENG103,semester2,98.0,7,0.84,98.0,8,0.84,82.3,1.0,,92.9,Pass,0
efc76288,SYN101787,2021,1,Engineering,ENG104,semester2,93.4,9,0.93,78.3,12,0.86,76.9,0.91,,86.8,Pass,0
d62ca31e,SYN101787,2021,1,Engineering,ENG105,semester2,58.1,4,0.67,50.7,4,0.6,85.7,0.9,,100.0,Pass,0
f671df41,SYN101787,2022,2,Engineering,ENG201,semester2,12.0,2,0.17,10.1,0,0.17,52.6,1.0,,52.5,Fail,1
2499c397,SYN101787,2022,2,Engineering,ENG202,semester2,54.9,5,0.4,38.8,2,0.4,54.3,1.0,,59.0,Fail,1
23c83b17,SYN101787,2022,2,Engineering,ENG203,semester2,71.1,5,0.81,77.1,5,0.74,54.1,0.89,75.3,75.9,Pass,0
ed1e8f3b,SYN101787,2022,2,Engineering,ENG204,semester1,79.2,8,0.6,55.6,8,0.49,51.9,0.84,,69.4,Pass,0
a04c886c,SYN101787,2022,2,Engineering,ENG205,year,70.0,9,0.55,74.7,7,0.52,57.5,0.96,,71.3,Pass,0
502c2087,SYN101787,2023,3,Engineering,ENG301,semester1,59.5,8,0.66,46.6,10,0.53,61.7,0.83,67.7,82.7,Pass,0
67c9a034,SYN101787,2023,3,Engineering,ENG302,semester1,70.2,5,0.8,57.5,6,0.69,83.8,0.84,64.7,100.0,Pass,0
27d5a291,SYN101787,2023,3,Engineering,ENG303,semester2,60.2,2,0.54,61.0,3,0.54,52.8,1.0,70.6,95.0,Pass,0
903df411,SYN101787,2023,3,Engineering,ENG304,semester1,76.3,4,0.77,76.5,7,0.77,63.8,1.0,68.1,100.0,Pass,0
433e7429,SYN101787,2024,4,Engineering,ENG401,semester1,57.8,11,0.48,49.2,11,0.48,70.9,1.0,83.8,92.1,Pass,0
8c0e2dd8,SYN101787,2024,4,Engineering,ENG402,semester1,85.8,3,0.77,75.9,3,0.7,78.3,0.89,67.6,42.8,Fail,1
716d9219,SYN101787,2024,4,Engineering,ENG403,semester1,92.7,10,0.98,62.2,13,0.83,74.1,0.79,69.2,81.6,Withdrawn,0
ae720168,SYN101787,2025,5,Engineering,ENG401,semester1,91.4,1,0.91,86.2,0,0.86,73.5,0.93,,100.0,Pass,0
b0868592,SYN101787,2025,5,Engineering,ENG402,semester2,100.0,9,0.78,95.4,12,0.78,64.3,1.0,87.9,100.0,Pass,0
2c69e262,SYN101787,2025,5,Engineering,ENG403,semester2,80.7,8,0.91,66.6,10,0.8,93.5,0.83,83.1,91.9,Pass,0
889ac56a,SYN101788,2021,1,Engineering,ENG101,semester2,97.8,12,1.0,93.2,13,1.0,82.2,1.0,,79.1,Pass,0
716356a3,SYN101788,2021,1,Engineering,ENG102,semester2,65.2,10,0.47,66.9,12,0.47,75.1,1.0,,92.8,Pass,0
f976a2b9,SYN101788,2021,1,Engineering,ENG103,semester2,89.5,7,0.96,78.1,5,0.85,73.2,0.83,,24.0,Fail,1
cfc21cd4,SYN101788,2021,1,Engineering,ENG104,year,65.5,6,0.39,59.6,5,0.37,78.1,0.96,,91.8,Pass,0
dcc23292,SYN101788,2021,1,Engineering,ENG105,year,62.0,6,0.5,57.9,6,0.49,91.7,0.99,,95.6,Pass,0
ed834139,SYN101788,2022,2,Engineering,ENG201,year,75.0,7,0.9,70.7,9,0.85,100.0,0.94,82.7,95.4,Pass,0
d668fe08,SYN101788,2022,2,Engineering,ENG202,semester1,76.6,4,0.65,72.7,3,0.57,83.8,0.88,,95.8,Pass,0
bad0dbdc,SYN101788,2022,2,Engineering,ENG203,year,67.4,1,0.62,67.4,0,0.54,99.6,0.9,64.6,100.0,Pass,0
9ad8d652,SYN101788,2022,2,Engineering,ENG204,year,100.0,3,1.0,93.6,6,0.98,91.7,0.97,,99.3,Pass,0
05f0fd76,SYN101788,2022,2,Engineering,ENG205,semester1,89.1,13,1.0,90.5,15,0.96,100.0,0.95,,89.2,Pass,0
fc326cbf,SYN101788,2023,3,Engineering,ENG301,semester1,64.1,6,0.75,50.3,9,0.66,54.1,0.86,72.7,87.8,Pass,0
80762231,SYN101788,2023,3,Engineering,ENG302,semester1,100.0,9,0.93,91.2,8,0.93,77.0,1.0,,92.2,Pass,0
76fa0157,SYN101788,2023,3,Engineering,ENG303,semester1,78.8,2,0.68,68.6,0,0.64,70.4,0.94,69.8,89.6,Pass,0
eb69fe7a,SYN101788,2023,3,Engineering,ENG304,semester2,84.1,3,0.78,80.5,0,0.78,74.3,1.0,55.8,92.9,Pass,0
409233d2,SYN101788,2024,4,Engineering,ENG401,year,70.2,9,0.51,73.0,10,0.51,68.4,1.0,69.9,24.0,Fail,1
9584645d,SYN101788,2024,4,Engineering,ENG402,semester2,74.5,7,0.63,79.7,7,0.63,64.4,1.0,,98.6,Pass,0
4890b129,SYN101788,2024,4,Engineering,ENG403,semester2,51.4,3,0.38,39.6,5,0.31,61.5,0.9,50.5,64.4,Pass,0
8c60517e,SYN101789,2023,1,Science,SCI101,semester1,72.9,6,0.64,55.4,8,0.55,72.0,0.88,,94.9,Pass,0
40021eea,SYN101789,2023,1,Science,SCI102,semester2,68.0,3,0.61,61.2,1,0.6,47.4,0.98,,70.7,Pass,0
f0c97d06,SYN101789,2023,1,Science,SCI103,semester1,68.3,5,0.63,48.6,5,0.5,60.8,0.81,,87.3,Pass,0
880cd42f,SYN101789,2023,1,Science,SCI104,semester2,54.6,5,0.43,49.9,6,0.33,55.7,0.85,,81.4,Pass,0
b2029fb0,SYN101789,2023,1,Science,SCI105,semester1,81.3,10,0.61,75.2,11,0.61,63.5,1.0,,91.1,Pass,0
fda43991,SYN101789,2024,2,Science,SCI201,semester2,95.1,9,0.89,81.5,10,0.79,60.7,0.86,77.8,99.3,Pass,0
42c8c171,SYN101789,2024,2,Science,SCI202,semester2,78.9,9,0.51,71.6,11,0.51,66.1,1.0,,80.0,Pass,0
21a6bb78,SYN101789,2024,2,Science,SCI203,semester2,87.8,4,0.89,72.8,3,0.82,80.3,0.9,98.0,91.9,Pass,0
9804eb1b,SYN101789,2024,2,Science,SCI204,semester1,85.7,5,0.57,88.6,5,0.57,63.1,1.0,97.2,97.0,Pass,0
ca310711,SYN101789,2024,2,Science,SCI205,semester1,70.7,0,0.47,70.4,3,0.45,63.4,0.97,71.5,100.0,Pass,0
98d08988,SYN101789,2025,3,Science,SCI301,semester2,71.4,8,0.54,62.6,11,0.48,51.8,0.91,62.2,100.0,Pass,0
3ea7cc96,SYN101789,2025,3,Science,SCI302,semester2,77.7,6,0.44,70.9,9,0.31,69.7,0.81,50.8,86.1,Pass,0
c39b71b3,SYN101789,2025,3,Science,SCI303,semester1,63.1,7,0.54,52.1,7,0.5,70.8,0.94,76.2,92.1,Withdrawn,0
f922ef66,SYN101789,2025,3,Science,SCI304,semester1,91.3,11,1.0,84.9,12,0.93,65.8,0.89,57.3,23.2,Fail,1
5b6cc180,SYN101790,2021,1,Humanities,HUM101,year,78.1,4,0.58,56.7,5,0.49,77.0,0.86,,87.6,Pass,0
e3e196cc,SYN101790,2021,1,Humanities,HUM102,semester1,88.7,5,0.89,84.5,5,0.89,75.1,1.0,,100.0,Pass,0
6bb336cb,SYN101790,2021,1,Humanities,HUM103,semester1,61.1,2,0.57,47.1,1,0.52,83.9,0.93,,91.9,Pass,0
847fffb8,SYN101790,2021,1,Humanities,HUM104,semester1,89.8,12,0.72,70.7,9,0.63,57.9,0.87,,82.4,Pass,0
ec0d8e6e,SYN101790,2021,1,Humanities,HUM105,semester1,67.9,7,0.51,66.2,8,0.48,76.7,0.96,,100.0,Pass,0
59fad895,SYN101790,2022,2,Humanities,HUM201,semester2,69.7,2,0.4,65.4,4,0.38,57.9,0.97,,86.8,Pass,0
2dd76a10,SYN101790,2022,2,Humanities,HUM202,semester2,39.3,5,0.32,39.8,4,0.32,60.4,1.0,,13.9,Fail,1
96cd747f,SYN101790,2022,2,Humanities,HUM203,semester1,60.4,3,0.67,75.5,1,0.67,63.9,1.0,81.8,95.3,Pass,0
e5914898,SYN101790,2022,2,Humanities,HUM204,semester2,66.8,4,0.61,65.8,3,0.61,60.8,1.0,77.5,94.5,Pass,0
c013726c,SYN101790,2022,2,Humanities,HUM205,semester1,78.5,4,0.55,61.3,5,0.48,69.7,0.9,69.7,100.0,Pass,0
ea648d41,SYN101790,2023,3,Humanities,HUM301,semester1,84.1,5,0.78,72.9,3,0.72,94.9,0.92,100.0,8.2,Fail,1
3690db7e,SYN101790,2023,3,Humanities,HUM302,semester1,99.3,10,0.82,88.5,10,0.75,77.7,0.9,94.1,100.0,Pass,0
758f922a,SYN101790,2023,3,Humanities,HUM303,semester2,79.2,4,0.78,77.8,2,0.71,77.6,0.9,77.2,95.0,Pass,0
39854d95,SYN101790,2023,3,Humanities,HUM304,semester1,94.5,5,0.79,100.0,7,0.79,91.4,1.0,78.6,95.2,Pass,0
db1efc3f,SYN101791,2021,1,Commerce,COM101,year,65.6,3,0.55,73.4,2,0.55,74.2,1.0,,92.8,Pass,0
2fd7ebfe,SYN101791,2021,1,Commerce,COM102,semester1,80.4,14,0.66,71.4,17,0.61,91.8,0.92,,100.0,Pass,0
a8b96585,SYN101791,2021,1,Commerce,COM103,semester1,71.0,5,0.67,62.6,7,0.57,78.6,0.86,,85.1,Pass,0
8b126dd5,SYN101791,2021,1,Commerce,COM104,semester1,95.6,8,0.71,87.7,10,0.71,92.2,1.0,,72.2,Pass,0
4d49152c,SYN101791,2021,1,Commerce,COM105,semester1,95.9,8,0.77,92.4,7,0.76,97.8,0.99,,94.2,Pass,0
e04d7ad6,SYN101792,2023,1,Health Sciences,HEA101,year,22.3,4,0.25,6.3,7,0.2,37.3,0.92,,48.0,Pass,0
06472948,SYN101792,2023,1,Health Sciences,HEA102,semester2,32.4,4,0.47,0.0,1,0.16,58.4,0.56,,64.5,Pass,0
3715ef8c,SYN101792,2023,1,Health Sciences,HEA103,semester2,15.6,3,0.25,0.0,6,0.12,45.2,0.81,,48.6,Pass,0
3f1cb4e7,SYN101792,2023,1,Health Sciences,HEA104,semester1,47.9,4,0.3,41.8,3,0.25,54.5,0.92,,44.4,Fail,1
da792949,SYN101792,2023,1,Health Sciences,HEA105,semester1,70.2,8,0.6,53.1,5,0.47,61.7,0.82,,35.6,Fail,1
5398cbf6,SYN101792,2024,2,Health Sciences,HEA201,semester1,75.2,3,0.5,76.9,0,0.5,63.0,1.0,55.6,90.4,Pass,0
27b8cb6a,SYN101792,2024,2,Health Sciences,HEA202,semester1,57.6,2,0.69,64.2,3,0.69,55.7,1.0,71.5,19.2,Fail,1
b963fa59,SYN101792,2024,2,Health Sciences,HEA203,semester1,31.3,5,0.61,20.5,4,0.54,44.7,0.9,,30.9,Fail,1
5e8c995c,SYN101792,2024,2,Health Sciences,HEA204,semester1,64.9,5,0.37,52.8,7,0.26,75.2,0.84,66.4,35.1,Fail,1
89dfa67a,SYN101792,2024,2,Health Sciences,HEA205,year,56.6,5,0.46,63.8,8,0.46,57.5,1.0,,70.0,Withdrawn,0
2e9ce6a0,SYN101792,2025,3,Health Sciences,HEA301,semester2,45.8,5,0.27,27.8,3,0.14,63.2,0.81,85.1,73.6,Pass,0
c4ec3ec9,SYN101792,2025,3,Health Sciences,HEA302,semester2,64.5,1,0.73,65.0,4,0.73,63.5,1.0,43.9,76.9,Pass,0
167b5a54,SYN101792,2025,3,Health Sciences,HEA303,semester2,30.8,0,0.41,32.3,0,0.4,52.8,0.99,75.9,71.5,Pass,0
5ea216aa,SYN101792,2025,3,Health Sciences,HEA304,semester1,69.8,7,0.55,70.0,4,0.55,65.1,1.0,58.0,86.3,Pass,0
1eb07a92,SYN101792,2026,4,Health Sciences,HEA401,semester2,63.0,5,0.57,64.2,6,0.57,48.9,1.0,73.2,83.3,Pass,0
b9fae2b7,SYN101792,2026,4,Health Sciences,HEA402,semester2,54.7,3,0.45,44.3,0,0.41,53.9,0.94,100.0,82.2,Pass,0
244750f1,SYN101792,2026,4,Health Sciences,HEA403,semester1,91.4,5,0.99,95.6,5,0.97,71.2,0.97,42.6,98.5,Pass,0
e3fc1d14,SYN101792,2027,5,Health Sciences,HEA401,semester1,61.6,7,0.62,59.4,7,0.6,46.5,0.97,75.1,88.9,Pass,0
f9fab362,SYN101792,2027,5,Health Sciences,HEA402,year,92.6,6,0.83,78.0,4,0.71,77.0,0.83,52.8,96.6,Pass,0
2f211a72,SYN101792,2027,5,Health Sciences,HEA403,semester2,72.2,5,0.59,74.0,4,0.58,74.5,0.99,64.7,50.4,Fail,1
df426ff0,SYN101792,2028,6,Health Sciences,HEA401,semester2,49.7,1,0.41,33.6,2,0.31,38.1,0.86,43.2,6.9,Fail,1
2d1a381c,SYN101792,2028,6,Health Sciences,HEA402,semester2,28.5,1,0.31,0.0,0,0.11,49.5,0.72,,20.2,Fail,1
9b735c2a,SYN101792,2028,6,Health Sciences,HEA403,semester2,53.6,6,0.36,44.5,6,0.32,29.9,0.95,45.9,63.1,Pass,0
6609b762,SYN101793,2023,1,Law,LAW101,semester2,29.6,2,0.41,20.8,0,0.35,33.8,0.92,,34.1,Fail,1
bb13f561,SYN101793,2023,1,Law,LAW102,year,48.0,5,0.41,31.1,6,0.3,30.4,0.85,,38.6,Fail,1
5add15c3,SYN101793,2023,1,Law,LAW103,semester1,31.8,3,0.27,22.6,0,0.19,40.0,0.88,,38.5,Pass,0
6e897c30,SYN101793,2023,1,Law,LAW104,semester1,9.0,1,0.37,0.0,0,0.21,18.1,0.76,,26.6,Fail,1
af6c586d,SYN101793,2023,1,Law,LAW105,semester1,64.2,2,0.59,69.2,1,0.59,18.4,1.0,,42.5,Fail,1
a0a1d1b0,SYN101793,2024,2,Law,LAW201,semester1,33.8,0,0.34,25.0,0,0.26,27.3,0.89,36.9,35.9,Fail,1
564ac6f8,SYN101793,2024,2,Law,LAW202,semester2,39.7,3,0.3,21.3,1,0.2,34.5,0.85,44.1,40.9,Fail,1
439bcc79,SYN101793,2024,2,Law,LAW203,semester1,25.0,3,0.43,5.2,4,0.26,30.9,0.76,,51.3,Fail,1
e14d976b,SYN101793,2024,2,Law,LAW204,semester1,35.8,5,0.31,35.4,2,0.3,32.5,0.99,,16.1,Fail,1
6e7bf46a,SYN101793,2024,2,Law,LAW205,year,23.6,2,0.29,7.1,2,0.16,33.8,0.81,,26.4,Fail,1
0d9c8b4c,SYN101794,2023,1,Science,SCI101,semester1,92.8,8,0.75,77.0,5,0.62,67.3,0.82,,83.4,Pass,0
c554fe88,SYN101794,2023,1,Science,SCI102,semester1,65.1,5,0.61,70.9,2,0.6,46.3,0.99,,99.3,Pass,0
45adc218,SYN101794,2023,1,Science,SCI103,semester2,56.7,9,0.58,50.2,7,0.57,40.9,0.99,,62.8,Pass,0
cc9296de,SYN101794,2023,1,Science,SCI104,semester1,51.2,3,0.47,46.0,4,0.39,29.6,0.89,,69.9,Pass,0
bab42998,SYN101794,2023,1,Science,SCI105,year,64.8,3,0.5,38.6,4,0.42,50.6,0.88,,69.1,Pass,0
a7359758,SYN101794,2024,2,Science,SCI201,semester1,55.5,1,0.55,36.9,0,0.41,50.9,0.81,75.7,41.9,Fail,1
48a755c9,SYN101794,2024,2,Science,SCI202,semester1,50.3,2,0.32,46.8,5,0.31,66.0,0.99,53.4,90.9,Pass,0
48d909b9,SYN101794,2024,2,Science,SCI203,semester2,51.2,3,0.41,47.2,3,0.41,54.9,1.0,54.1,61.0,Pass,0
25330216,SYN101794,2024,2,Science,SCI204,year,51.9,5,0.45,56.6,5,0.45,61.3,1.0,64.5,87.2,Pass,0
24c4aad2,SYN101794,2024,2,Science,SCI205,semester2,61.1,5,0.68,69.0,4,0.68,56.1,1.0,72.6,83.3,Pass,0
c7a8e43e,SYN101794,2025,3,Science,SCI301,semester1,46.4,0,0.41,34.9,1,0.31,62.6,0.85,38.6,39.6,Fail,1
2957088b,SYN101794,2025,3,Science,SCI302,semester1,62.9,4,0.44,41.4,4,0.24,58.9,0.71,54.0,23.2,Fail,1
b35ddf0b,SYN101794,2025,3,Science,SCI303,year,48.5,5,0.44,21.2,6,0.38,60.2,0.91,57.4,83.6,Pass,0
374ab42f,SYN101794,2025,3,Science,SCI304,semester2,66.3,7,0.5,61.7,7,0.48,47.7,0.97,48.5,69.6,Pass,0
e1c5655d,SYN101794,2026,4,Science,SCI401,semester2,58.7,5,0.4,44.3,6,0.27,40.5,0.83,62.1,38.1,Fail,1
4064d06a,SYN101794,2026,4,Science,SCI402,semester1,38.1,4,0.2,14.9,7,0.0,45.1,0.72,72.4,43.6,Fail,1
326e3cab,SYN101794,2026,4,Science,SCI403,semester1,62.6,2,0.62,42.4,0,0.49,62.4,0.81,,35.0,Fail,1
bc5ce781,SYN101794,2027,5,Science,SCI401,semester2,61.7,4,0.37,39.3,3,0.27,38.6,0.86,63.7,32.0,Fail,1
5994c59d,SYN101794,2027,5,Science,SCI402,semester2,45.8,4,0.54,23.8,3,0.31,54.1,0.67,48.8,55.5,Pass,0
30703e56,SYN101794,2027,5,Science,SCI403,semester2,42.8,7,0.55,30.3,5,0.41,41.9,0.79,45.5,49.8,Fail,1
8c291d3f,SYN101795,2021,1,Engineering,ENG101,semester1,86.5,6,0.88,88.9,4,0.86,79.5,0.97,,100.0,Pass,0
d1e0782d,SYN101795,2021,1,Engineering,ENG102,semester1,76.4,5,0.78,76.2,6,0.78,77.7,1.0,,92.5,Pass,0
296c1aae,SYN101795,2021,1,Engineering,ENG103,semester2,82.9,8,0.82,67.5,8,0.67,76.2,0.8,,94.3,Pass,0
e2efd59c,SYN101795,2021,1,Engineering,ENG104,semester1,87.1,6,0.5,74.6,7,0.43,85.8,0.9,,73.7,Pass,0
1ac727e1,SYN101795,2021,1,Engineering,ENG105,semester2,88.3,3,0.85,91.5,1,0.82,78.1,0.95,,98.7,Pass,0
7a2caa83,SYN101795,2022,2,Engineering,ENG201,semester2,65.3,8,0.61,67.1,6,0.61,70.8,1.0,,86.1,Pass,0
cee3ceef,SYN101795,2022,2,Engineering,ENG202,semester2,62.8,7,0.68,63.7,4,0.64,60.3,0.95,65.6,100.0,Pass,0
b16e4bd9,SYN101795,2022,2,Engineering,ENG203,semester2,57.2,4,0.49,51.3,5,0.41,58.6,0.88,70.3,93.4,Withdrawn,0
0ff8aebf,SYN101795,2022,2,Engineering,ENG204,semester2,52.1,1,0.54,36.8,0,0.49,73.7,0.92,74.7,100.0,Pass,0
972beec8,SYN101795,2022,2,Engineering,ENG205,semester2,79.9,4,0.67,70.4,7,0.56,72.4,0.85,,87.0,Pass,0
93a1fec3,SYN101795,2023,3,Engineering,ENG301,year,62.2,8,0.72,56.6,6,0.67,85.3,0.93,,100.0,Pass,0
ba8dd3dc,SYN101795,2023,3,Engineering,ENG302,year,95.7,11,0.86,87.8,9,0.79,76.6,0.9,74.3,98.5,Pass,0
36a30ae9,SYN101795,2023,3,Engineering,ENG303,year,82.1,7,0.79,54.6,8,0.6,72.9,0.73,,100.0,Pass,0
08aae348,SYN101795,2023,3,Engineering,ENG304,year,82.4,8,0.86,68.0,11,0.82,66.9,0.94,53.8,92.8,Pass,0
c1caf839,SYN101795,2024,4,Engineering,ENG401,semester2,65.1,5,0.74,54.6,5,0.7,76.3,0.95,64.2,74.1,Pass,0
f9c373c7,SYN101795,2024,4,Engineering,ENG402,semester1,65.1,8,0.52,57.0,11,0.41,83.6,0.83,67.7,100.0,Pass,0
32a86058,SYN101795,2024,4,Engineering,ENG403,semester2,77.7,8,0.57,75.6,8,0.53,80.4,0.94,,85.7,Pass,0
